file_name,folder,upload_date,image_format,resource_type,width,height,aspect_ratio,megabytes,secure_url,image,"Material
a = asphalt shingle   t = clay tile
mb = mod bit           m = metal
p = pvc/tpo               e = epdm
ra = rolled asphalt    c = roof coating 
b = ballasted            bur = built-up",Overhang,"Damage
s = severe
m = minor
n = none",Ponding,"Rust
s = severe
m = minor
n = none",Shape,"Construction
c = construction","Wear & tear
n = none
l = likely
y = yes","Patching
e = extensive
m = moderate
n = none",VA_ID,status,assignment,comments,upload_status,https://drive.google.com/drive/u/0/folders/1S5GIW6aQzm-ufVvLxUApawxmvyS7Oz8R
Screen_Shot_2018-10-03_at_2.39.39_PM,,,png,image,966,874,1.10526,1.300853,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605342/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.39.39_PM.png,,a,,,,,,,,,VA93,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.38.45_PM,,,png,image,1170,1244,0.94051,2.159973,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605343/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.38.45_PM.png,,t,,,,,,,l,,VA94,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.40.04_PM,,,png,image,1622,1138,1.42531,2.751839,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605344/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.40.04_PM.png,,mb,,,,,,,,,VA95,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.39.47_PM,,,png,image,1148,1068,1.07491,1.922329,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605344/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.39.47_PM.png,,a,,,,,,,y,,VA96,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.40.10_PM,,,png,image,1140,986,1.15619,1.711441,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605345/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.40.10_PM.png,,c,,,,,,,,,VA97,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.40.01_PM,,,png,image,1408,1230,1.14472,2.789156,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605346/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.40.01_PM.png,,c,,,,,,,,,VA98,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.40.44_PM,,,png,image,1134,1130,1.00354,2.065578,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605350/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.40.44_PM.png,,mb,,,,,,,,,VA99,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.40.31_PM,,,png,image,876,1058,0.82798,1.508826,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605350/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.40.31_PM.png,,b,,,,,,,,,VA100,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.40.14_PM,,,png,image,1232,1106,1.11392,2.058474,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605351/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.40.14_PM.png,,a,,m,,,,,y,,VA101,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.40.37_PM,,,png,image,1102,1118,0.98569,2.145084,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605351/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.40.37_PM.png,,m,,,,,,,,,VA102,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.40.25_PM,,,png,image,962,1050,0.91619,1.633573,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605351/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.40.25_PM.png,,c,,,,,,,,,VA103,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.40.42_PM,,,png,image,1050,1096,0.95803,1.912528,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605353/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.40.42_PM.png,,c,,,,,,,,,VA104,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.40.51_PM,,,png,image,1194,1174,1.01704,2.346285,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605354/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.40.51_PM.png,,u,,,,,,,,,VA105,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.41.16_PM,,,png,image,1048,1042,1.00576,1.848711,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605355/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.41.16_PM.png,,c,,,,,,,,,VA106,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.41.13_PM,,,png,image,1006,1104,0.91123,1.803427,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605355/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.41.13_PM.png,,a-c,,,,,,,,,VA107,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.41.18_PM,,,png,image,1018,982,1.03666,1.728765,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605356/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.41.18_PM.png,,t-c,,,,,,,,,VA108,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.41.22_PM,,,png,image,1376,1380,0.9971,3.116446,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605357/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.41.22_PM.png,,t-c,,,,,,,,,VA109,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.41.54_PM,,,png,image,900,768,1.17188,1.247486,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605358/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.41.54_PM.png,,t,,,,,,,,,VA110,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.41.28_PM,,,png,image,1270,1086,1.16943,2.280036,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605358/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.41.28_PM.png,,a-c,,,,,,,,,VA111,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.41.30_PM,,,png,image,1348,1212,1.11221,2.712886,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605359/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.41.30_PM.png,,c,,,,,,,,,VA112,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.41.33_PM,,,png,image,1220,1120,1.08929,2.244948,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605359/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.41.33_PM.png,,c,,,,,,,,,VA113,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.42.06_PM,,,png,image,968,1064,0.90977,1.735626,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605360/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.42.06_PM.png,,c,,,,,,,,,VA114,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.42.03_PM,,,png,image,1116,1082,1.03142,2.056692,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605360/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.42.03_PM.png,,c,,,,,,,,,VA115,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.42.09_PM,,,png,image,1122,1108,1.01264,2.023743,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605361/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.42.09_PM.png,,u,,,,,,,,,VA116,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.42.11_PM,,,png,image,1148,1074,1.0689,2.032174,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605362/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.42.11_PM.png,,c,,,,,,,,,VA117,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.42.13_PM,,,png,image,948,948,1,1.446195,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605362/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.42.13_PM.png,,c,,,,,,,,,VA118,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.42.20_PM,,,png,image,1018,1004,1.01394,1.721825,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605364/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.42.20_PM.png,,c,,,,,,,,,VA119,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.42.25_PM,,,png,image,962,900,1.06889,1.341426,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605364/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.42.25_PM.png,,c,,,,,,,,,VA120,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.42.32_PM,,,png,image,978,972,1.00617,1.511471,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605365/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.42.32_PM.png,,c,,,,,,,,,VA121,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.42.27_PM,,,png,image,952,948,1.00422,1.462383,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605365/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.42.27_PM.png,,c,,,,,,,y,,VA122,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.42.23_PM,,,png,image,1166,1084,1.07565,2.018798,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605365/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.42.23_PM.png,,c,,,,,,,,,VA123,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.42.15_PM,,,png,image,1012,1024,0.98828,1.708492,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605365/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.42.15_PM.png,,c,,,,,,,,,VA124,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.42.18_PM,,,png,image,1122,1032,1.08721,1.844901,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605366/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.42.18_PM.png,,u,,,,,,,,,VA125,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.42.34_PM,,,png,image,954,958,0.99582,1.484524,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605366/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.42.34_PM.png,,u,,,,,,,,,VA126,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.42.44_PM,,,png,image,1180,940,1.25532,1.803087,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605367/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.42.44_PM.png,,c,,,,,,,,,VA127,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.42.54_PM,,,png,image,1394,1264,1.10285,2.960682,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605368/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.42.54_PM.png,,c,,,,,,,,,VA128,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.42.36_PM,,,png,image,896,812,1.10345,1.212779,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605369/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.42.36_PM.png,,c,,,,,,,,,VA129,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.43.32_PM,,,png,image,1244,1224,1.01634,2.749945,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605370/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.43.32_PM.png,,t,,,,,,,,,VA130,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.43.01_PM,,,png,image,1338,1260,1.0619,2.814964,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605370/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.43.01_PM.png,,c,,,,,,,,,VA131,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.43.17_PM,,,png,image,1082,876,1.23516,1.538588,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605371/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.43.17_PM.png,,c,,,,,,,,,VA132,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.43.57_PM,,,png,image,1074,1076,0.99814,1.917846,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605372/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.43.57_PM.png,,c,,,,,,,,,VA133,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.43.36_PM,,,png,image,1138,892,1.27578,1.638103,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605372/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.43.36_PM.png,,t,,,,,,,,,VA134,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.43.59_PM,,,png,image,1044,1082,0.96488,1.876025,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605373/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.43.59_PM.png,,c,,,,,,,,,VA135,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.44.02_PM,,,png,image,1046,1018,1.0275,1.73419,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605373/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.44.02_PM.png,,t,,,,,,,,,VA136,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.44.06_PM,,,png,image,1228,1116,1.10036,2.375129,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605374/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.44.06_PM.png,,c-t,,,,,,,,,VA137,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.44.14_PM,,,png,image,1042,1116,0.93369,1.92117,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605375/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.44.14_PM.png,,t,,,,,,,,,VA138,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.44.20_PM,,,png,image,688,602,1.14286,0.719431,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605376/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.44.20_PM.png,,t,,,,,,,,,VA139,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.44.28_PM,,,png,image,1482,1328,1.11596,3.276251,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605378/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.44.28_PM.png,,t,,,,,,,,,VA140,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.44.26_PM,,,png,image,1368,1138,1.20211,2.684162,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605378/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.44.26_PM.png,,t,,,,,,,,,VA141,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.44.09_PM,,,png,image,1360,1244,1.09325,2.945993,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605378/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.44.09_PM.png,,c,,,,,,,,,VA142,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.44.38_PM,,,png,image,1140,1192,0.95638,2.231095,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605379/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.44.38_PM.png,,mb,,,,,,,,,VA143,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.44.42_PM,,,png,image,255,256,0.99609,0.139473,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605379/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.44.42_PM.png,,mb,,,,,,,,,VA144,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.44.40_PM,,,png,image,1394,1236,1.12783,2.800863,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605380/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.44.40_PM.png,,mb,,,,,,,,,VA145,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.46.13_PM,,,png,image,1274,1048,1.21565,2.212307,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605380/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.46.13_PM.png,,c,,,,,,,,,VA146,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.44.16_PM,,,png,image,1316,1308,1.00612,2.935241,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605381/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.44.16_PM.png,,t,,,,,,,,,VA147,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.46.31_PM,,,png,image,640,592,1.08108,0.599658,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605382/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.46.31_PM.png,,m,,,,,,,,,VA148,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.46.17_PM,,,png,image,1544,1362,1.13363,3.479039,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605383/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.46.17_PM.png,,c,,,,,,,,,VA149,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.46.25_PM,,,png,image,966,922,1.04772,1.454304,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605383/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.46.25_PM.png,,c,,,,,,,,,VA150,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.46.39_PM,,,png,image,690,648,1.06481,0.691096,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605384/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.46.39_PM.png,,m,,,,,,,,,VA151,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.46.37_PM,,,png,image,780,734,1.06267,0.928546,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605384/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.46.37_PM.png,,m,,,,,,,,,VA152,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.46.33_PM,,,png,image,1226,926,1.32397,1.776542,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605384/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.46.33_PM.png,,m,,,,,,,,,VA153,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.46.45_PM,,,png,image,836,774,1.0801,1.027966,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605385/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.46.45_PM.png,,m,,,,,,,,,VA154,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.44.31_PM,,,png,image,1182,1184,0.99831,2.40894,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605385/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.44.31_PM.png,,t,,,,,,,,,VA155,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.46.42_PM,,,png,image,1058,800,1.3225,1.311555,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605385/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.46.42_PM.png,,m,,,,,,,,,VA156,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.47.02_PM,,,png,image,562,600,0.93667,0.557738,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605386/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.47.02_PM.png,,m,,,,,,,,,VA157,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.46.52_PM,,,png,image,842,796,1.05779,1.029407,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605386/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.46.52_PM.png,,m,,,,,,,,,VA158,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.47.14_PM,,,png,image,698,682,1.02346,0.832702,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605387/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.47.14_PM.png,,c-t,,,,,,,,,VA159,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.47.19_PM,,,png,image,500,492,1.01626,0.444353,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605387/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.47.19_PM.png,,t,,,,,,,,,VA160,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.46.57_PM,,,png,image,844,858,0.98368,1.242318,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605388/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.46.57_PM.png,,t,,,,,,,,,VA161,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.47.40_PM,,,png,image,758,830,0.91325,1.086658,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605388/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.47.40_PM.png,,a-ra,,,,,,,,,VA162,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.47.47_PM,,,png,image,876,884,0.99095,1.318346,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605389/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.47.47_PM.png,,a-ra,,,,,,,,,VA163,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.47.43_PM,,,png,image,810,874,0.92677,1.20136,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605389/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.47.43_PM.png,,a-ra,,,,,,,,,VA164,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.46.48_PM,,,png,image,766,612,1.25163,0.747442,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605391/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.46.48_PM.png,,m,,,,,,,,,VA165,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.47.08_PM,,,png,image,1144,1112,1.02878,2.149506,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605392/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.47.08_PM.png,,c-t,,,,,,,,,VA166,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.48.11_PM,,,png,image,810,804,1.00746,1.135466,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605392/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.48.11_PM.png,,a,,m,,,,,y,,VA167,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.48.17_PM,,,png,image,918,780,1.17692,1.10135,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605393/Nearmap%20Images/Tagged/Screen_Shot_2018-10-03_at_2.48.17_PM.png,,m,,,,,,,,,VA168,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.46.50_PM,,,png,image,940,770,1.22078,1.124475,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605393/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.46.50_PM.png,,m,,,,,,,,,VA169,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.47.53_PM,,,png,image,906,942,0.96178,1.321231,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605393/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.47.53_PM.png,,a-ra,,,,,,,,,VA170,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.48.22_PM,,,png,image,1244,1306,0.95253,2.487698,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605395/Nearmap%20Images/Tagged/Screen_Shot_2018-10-03_at_2.48.22_PM.png,,m,,,,,,,,,VA171,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.48.25_PM,,,png,image,674,614,1.09772,0.677093,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605395/Nearmap%20Images/Tagged/Screen_Shot_2018-10-03_at_2.48.25_PM.png,,m,,,,,,,,,VA172,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.48.03_PM,,,png,image,912,890,1.02472,1.331227,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605396/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.48.03_PM.png,,a-ra,,,,,,,,,VA173,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.48.30_PM,,,png,image,916,838,1.09308,1.237338,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605397/Nearmap%20Images/Tagged/Screen_Shot_2018-10-03_at_2.48.30_PM.png,,m,,,,,,,,,VA174,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.48.28_PM,,,png,image,866,788,1.09898,1.085813,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605397/Nearmap%20Images/Tagged/Screen_Shot_2018-10-03_at_2.48.28_PM.png,,m,,,,,,,,,VA175,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.48.26_PM,,,png,image,1054,984,1.07114,1.613064,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605398/Nearmap%20Images/Tagged/Screen_Shot_2018-10-03_at_2.48.26_PM.png,,m,,,,,,,,,VA176,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.47.51_PM,,,png,image,966,986,0.97972,1.535673,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605398/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.47.51_PM.png,,a-ra,,,,,,,,,VA177,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.49.02_PM,,,png,image,788,848,0.92925,1.11497,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605399/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.49.02_PM.png,,a,,,,,,,,,VA178,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.48.19_PM,,,png,image,1066,1044,1.02107,1.68535,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605399/Nearmap%20Images/Tagged/Screen_Shot_2018-10-03_at_2.48.19_PM.png,,m,,,,,,,,,VA179,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.48.44_PM,,,png,image,1320,1228,1.07492,2.457107,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605399/Nearmap%20Images/Tagged/Screen_Shot_2018-10-03_at_2.48.44_PM.png,,m,,,,,,,,,VA180,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.48.50_PM,,,png,image,932,966,0.9648,1.558245,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605399/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.48.50_PM.png,,a-c,,,,,,,,,VA181,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.49.15_PM,,,png,image,642,584,1.09932,0.634763,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605400/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.49.15_PM.png,,a,,,,,,,,,VA182,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.49.08_PM,,,png,image,896,802,1.11721,1.200438,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605401/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.49.08_PM.png,,a-ra,,,,,,,,,VA183,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.49.05_PM,,,png,image,806,864,0.93287,1.145886,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605401/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.49.05_PM.png,,a,,,,,,,,,VA184,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.48.35_PM,,,png,image,1656,1500,1.104,3.672103,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605401/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.48.35_PM.png,,c,,,,,,,,,VA185,x,shashi,,uploaded,
Screen_Shot_2018-10-03_at_2.49.32_PM,,,png,image,802,870,0.92184,1.178578,https://res.cloudinary.com/mtylerpreston/image/upload/v1538605402/Nearmap%20Images/Screen_Shot_2018-10-03_at_2.49.32_PM.png,,a,,,,,,,,,VA186,x,shashi,,uploaded,
